person_id,accountNumber,age,years_of_experience,income_bracket,housing_status,base_salary_sar,fixed_allowances_sar,variable_allowances_avg_sar,has_mortgage,rent_sar,credit_card_balance_sar,loan_term_months,gross_salary_sar,employment_type,mortgage_installment_sar,other_loan_installments_sar,credit_card_min_payment_sar,requested_loan_amount_sar,loan_int_rate,new_loan_installment_sar,salary_linked_obligations_sar,total_obligations_sar,salary_dbr,total_obligation_ratio,salary_cap,total_cap,loan_percent_income,eligible_sama,has_active_request
1007,100001007,36,12,2,mortgage,13041.76,2608.35,1753.55,1,0.0,0.0,60,17403.66,employee,3814.65,0.0,0.0,0.0,,0.0,0.0,3814.65,0.0,0.2192,0.3333,0.65,0.0,1,0
1008,100001008,58,34,1,rent,11317.58,2263.52,1376.63,0,3342.57,0.0,60,14957.73,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1009,100001009,70,0,2,mortgage,17491.63,3498.33,2440.66,1,0.0,4954.64,60,23430.61,retired,5426.26,2837.4,247.73,0.0,,0.0,3085.13,8511.39,0.1317,0.3633,0.25,0.65,0.0,1,0
1010,100001010,65,0,2,rent,14942.78,2988.56,2051.61,0,3051.47,19014.16,60,19982.95,retired,0.0,2449.24,950.71,0.0,,0.0,3399.95,3399.95,0.1701,0.1701,0.25,0.45,0.0,1,0
1011,100001011,64,0,2,mortgage,14911.19,2982.24,1965.52,1,0.0,20491.12,60,19858.94,retired,3622.31,0.0,1024.56,0.0,,0.0,1024.56,4646.87,0.0516,0.234,0.25,0.65,0.0,1,0
1012,100001012,41,17,3,mortgage,27474.81,5494.96,3688.7,1,0.0,26877.86,60,36658.47,employee,7888.27,2188.93,1343.89,0.0,,0.0,3532.82,11421.09,0.0964,0.3116,0.3333,0.65,0.0,1,0
1013,100001013,44,24,1,rent,8664.28,1732.86,1188.69,0,1748.0,0.0,60,11585.83,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1014,100001014,59,0,1,mortgage,9170.39,1834.08,1224.17,1,0.0,6408.12,60,12228.64,retired,2497.98,0.0,320.41,0.0,,0.0,320.41,2818.39,0.0262,0.2305,0.25,0.55,0.0,1,0
1015,100001015,58,0,2,rent,13003.87,2600.77,1695.87,0,2564.16,4215.81,60,17300.52,retired,0.0,0.0,210.79,0.0,,0.0,210.79,210.79,0.0122,0.0122,0.25,0.45,0.0,1,0
1016,100001016,58,0,1,rent,5217.54,1043.51,694.47,0,1327.24,0.0,60,6955.52,retired,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.45,0.0,1,0
1017,100001017,56,33,2,mortgage,13229.54,2645.91,1698.85,1,0.0,20552.63,60,17574.3,employee,3365.05,2105.3,1027.63,0.0,,0.0,3132.93,6497.98,0.1783,0.3697,0.3333,0.65,0.0,1,0
1018,100001018,62,0,1,rent,8989.17,1797.83,1230.07,0,2855.41,0.0,60,12017.07,retired,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.45,0.0,1,0
1019,100001019,26,2,1,rent,8826.15,1765.23,1190.17,0,2347.06,10478.3,60,11781.55,employee,0.0,379.13,523.92,0.0,,0.0,903.05,903.05,0.0766,0.0766,0.3333,0.45,0.0,1,0
1020,100001020,59,0,1,mortgage,7526.96,1505.39,1050.99,1,0.0,3295.44,60,10083.34,retired,2525.43,0.0,164.77,0.0,,0.0,164.77,2690.2,0.0163,0.2668,0.25,0.55,0.0,1,0
1021,100001021,40,16,2,mortgage,15699.03,3139.81,2111.28,1,0.0,22000.53,60,20950.12,employee,4536.25,0.0,1100.03,0.0,,0.0,1100.03,5636.28,0.0525,0.269,0.3333,0.65,0.0,1,0
1022,100001022,64,0,1,mortgage,9447.58,1889.52,1204.77,1,0.0,0.0,60,12541.86,retired,2814.0,0.0,0.0,0.0,,0.0,0.0,2814.0,0.0,0.2244,0.25,0.55,0.0,1,0
1023,100001023,56,36,3,mortgage,19172.25,3834.45,2702.32,1,0.0,0.0,60,25709.02,employee,5114.84,2560.92,0.0,0.0,,0.0,2560.92,7675.76,0.0996,0.2986,0.3333,0.65,0.0,1,0
1024,100001024,49,27,3,rent,37030.53,7406.11,4810.41,0,9592.64,0.0,60,49247.05,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1025,100001025,28,7,2,rent,13602.9,2720.58,1727.19,0,3686.64,19961.02,60,18050.67,employee,0.0,0.0,998.05,0.0,,0.0,998.05,998.05,0.0553,0.0553,0.3333,0.45,0.0,1,0
1026,100001026,70,0,3,mortgage,21786.66,4357.33,2859.27,1,0.0,11777.38,60,29003.26,retired,7110.99,1553.47,588.87,0.0,,0.0,2142.34,9253.33,0.0739,0.319,0.25,0.65,0.0,1,0
1027,100001027,34,12,2,rent,16726.3,3345.26,2073.89,0,3133.32,18093.35,60,22145.45,employee,0.0,0.0,904.67,0.0,,0.0,904.67,904.67,0.0409,0.0409,0.3333,0.45,0.0,1,0
1028,100001028,66,0,2,mortgage,12294.36,2458.87,1595.35,1,0.0,4624.63,60,16348.58,retired,3815.64,544.03,231.23,0.0,,0.0,775.26,4590.9,0.0474,0.2808,0.25,0.65,0.0,1,0
1029,100001029,55,0,1,mortgage,4149.23,829.85,569.17,1,0.0,0.0,60,5548.25,retired,1228.4,408.51,0.0,0.0,,0.0,408.51,1636.91,0.0736,0.295,0.25,0.55,0.0,1,0
1030,100001030,62,0,1,rent,6506.54,1301.31,888.15,0,2046.19,2924.85,60,8695.99,retired,0.0,316.38,146.24,0.0,,0.0,462.62,462.62,0.0532,0.0532,0.25,0.45,0.0,1,0
1031,100001031,36,12,3,rent,29343.52,5868.7,4042.24,0,8001.97,0.0,60,39254.47,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1032,100001032,63,39,3,mortgage,33028.6,6605.72,4776.25,1,0.0,35499.75,60,44410.56,employee,10576.82,0.0,1774.99,0.0,,0.0,1774.99,12351.81,0.04,0.2781,0.3333,0.65,0.0,1,0
1033,100001033,27,7,2,rent,16087.56,3217.51,2047.57,0,3360.33,13214.57,60,21352.65,employee,0.0,0.0,660.73,0.0,,0.0,660.73,660.73,0.0309,0.0309,0.3333,0.45,0.0,1,0
1034,100001034,68,0,1,mortgage,5126.4,1025.28,659.56,1,0.0,4315.55,60,6811.24,retired,1604.41,322.63,215.78,0.0,,0.0,538.41,2142.82,0.079,0.3146,0.25,0.55,0.0,1,0
1035,100001035,51,30,2,rent,15082.94,3016.59,1891.94,0,2815.19,0.0,60,19991.47,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1036,100001036,38,17,2,mortgage,14698.57,2939.71,2028.14,1,0.0,0.0,60,19666.43,employee,4796.74,0.0,0.0,0.0,,0.0,0.0,4796.74,0.0,0.2439,0.3333,0.65,0.0,1,0
1037,100001037,29,6,1,rent,5854.05,1170.81,808.07,0,1690.22,0.0,60,7832.94,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1038,100001038,56,36,3,mortgage,21179.81,4235.96,2815.11,1,0.0,0.0,60,28230.88,employee,6969.08,0.0,0.0,0.0,,0.0,0.0,6969.08,0.0,0.2469,0.3333,0.65,0.0,1,0
1039,100001039,27,3,2,mortgage,13406.68,2681.34,1700.59,1,0.0,0.0,60,17788.6,employee,4146.14,0.0,0.0,0.0,,0.0,0.0,4146.14,0.0,0.2331,0.3333,0.65,0.0,1,0
1040,100001040,61,41,1,mortgage,5184.85,1036.97,699.89,1,0.0,3866.34,60,6921.71,employee,1578.53,0.0,193.32,0.0,,0.0,193.32,1771.85,0.0279,0.256,0.3333,0.55,0.0,1,0
1041,100001041,60,37,2,rent,18535.92,3707.18,2527.11,0,3643.97,21508.81,60,24770.22,employee,0.0,0.0,1075.44,0.0,,0.0,1075.44,1075.44,0.0434,0.0434,0.3333,0.45,0.0,1,0
1042,100001042,43,20,3,mortgage,25089.36,5017.87,3320.42,1,0.0,24566.55,60,33427.65,employee,7599.46,0.0,1228.33,0.0,,0.0,1228.33,8827.79,0.0367,0.2641,0.3333,0.65,0.0,1,0
1043,100001043,37,15,2,rent,15412.22,3082.44,2036.69,0,4682.15,0.0,60,20531.36,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1044,100001044,63,0,1,mortgage,6828.52,1365.7,840.9,1,0.0,1900.88,60,9035.12,retired,1621.75,974.82,95.04,0.0,,0.0,1069.86,2691.61,0.1184,0.2979,0.25,0.55,0.0,1,0
1045,100001045,26,4,1,mortgage,9542.14,1908.43,1260.97,1,0.0,10507.25,60,12711.54,employee,3281.17,1131.7,525.36,0.0,,0.0,1657.06,4938.23,0.1304,0.3885,0.3333,0.55,0.0,1,0
1046,100001046,54,30,1,rent,6076.61,1215.32,796.85,0,1487.05,2952.57,60,8088.78,employee,0.0,0.0,147.63,0.0,,0.0,147.63,147.63,0.0183,0.0183,0.3333,0.45,0.0,1,0
1047,100001047,47,25,3,mortgage,23921.49,4784.3,3198.02,1,0.0,37913.05,60,31903.8,employee,5915.17,2181.17,1895.65,0.0,,0.0,4076.82,9991.99,0.1278,0.3132,0.3333,0.65,0.0,1,0
1048,100001048,31,11,1,rent,10906.75,2181.35,1460.44,0,2979.33,15605.2,60,14548.54,employee,0.0,828.1,780.26,0.0,,0.0,1608.36,1608.36,0.1106,0.1106,0.3333,0.45,0.0,1,0
1049,100001049,36,14,3,mortgage,21832.3,4366.46,2766.69,1,0.0,0.0,60,28965.45,employee,7035.71,0.0,0.0,0.0,,0.0,0.0,7035.71,0.0,0.2429,0.3333,0.65,0.0,1,0
1050,100001050,41,18,3,rent,22564.88,4512.98,3156.23,0,4896.04,0.0,60,30234.09,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1051,100001051,61,40,3,rent,28831.69,5766.34,3813.88,0,7191.8,45778.47,60,38411.9,employee,0.0,3080.92,2288.92,0.0,,0.0,5369.84,5369.84,0.1398,0.1398,0.3333,0.45,0.0,1,0
1052,100001052,34,13,2,rent,12413.56,2482.71,1594.23,0,2854.48,0.0,60,16490.51,employee,0.0,1617.27,0.0,0.0,,0.0,1617.27,1617.27,0.0981,0.0981,0.3333,0.45,0.0,1,0
1053,100001053,62,0,1,mortgage,6025.29,1205.06,767.06,1,0.0,7425.89,60,7997.41,retired,1575.84,0.0,371.29,0.0,,0.0,371.29,1947.13,0.0464,0.2435,0.25,0.55,0.0,1,0
1054,100001054,31,8,1,rent,10893.78,2178.76,1491.2,0,3122.36,9606.92,60,14563.74,employee,0.0,0.0,480.35,0.0,,0.0,480.35,480.35,0.033,0.033,0.3333,0.45,0.0,1,0
1055,100001055,51,28,2,rent,15198.36,3039.67,2054.62,0,3209.33,0.0,60,20292.64,employee,0.0,2362.64,0.0,0.0,,0.0,2362.64,2362.64,0.1164,0.1164,0.3333,0.45,0.0,1,0
1056,100001056,70,0,3,mortgage,28597.3,5719.46,3508.79,1,0.0,43866.65,60,37825.54,retired,8851.31,4770.23,2193.33,0.0,,0.0,6963.56,15814.87,0.1841,0.4181,0.25,0.65,0.0,1,0
1057,100001057,56,0,3,mortgage,27800.95,5560.19,3546.49,1,0.0,0.0,60,36907.63,retired,8299.15,0.0,0.0,0.0,,0.0,0.0,8299.15,0.0,0.2249,0.25,0.65,0.0,1,0
1058,100001058,31,10,1,rent,6864.52,1372.9,889.79,0,1431.73,0.0,60,9127.21,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1059,100001059,42,18,3,mortgage,28815.06,5763.01,3752.9,1,0.0,0.0,60,38330.98,employee,6925.83,0.0,0.0,0.0,,0.0,0.0,6925.83,0.0,0.1807,0.3333,0.65,0.0,1,0
1060,100001060,62,0,1,mortgage,5396.21,1079.24,734.95,1,0.0,3883.97,60,7210.4,retired,1585.59,0.0,194.2,0.0,,0.0,194.2,1779.79,0.0269,0.2468,0.25,0.55,0.0,1,0
1061,100001061,48,26,2,mortgage,13914.66,2782.93,1760.47,1,0.0,0.0,60,18458.06,employee,3360.28,0.0,0.0,0.0,,0.0,0.0,3360.28,0.0,0.182,0.3333,0.65,0.0,1,0
1062,100001062,60,0,1,rent,7569.24,1513.85,953.8,0,1726.46,4217.09,60,10036.88,retired,0.0,0.0,210.85,0.0,,0.0,210.85,210.85,0.021,0.021,0.25,0.45,0.0,1,0
1063,100001063,49,25,2,mortgage,15765.28,3153.06,2114.35,1,0.0,16638.31,60,21032.69,employee,4298.93,2305.16,831.92,0.0,,0.0,3137.08,7436.01,0.1492,0.3535,0.3333,0.65,0.0,1,0
1064,100001064,40,18,2,mortgage,12177.07,2435.41,1650.5,1,0.0,0.0,60,16262.99,employee,2839.87,0.0,0.0,0.0,,0.0,0.0,2839.87,0.0,0.1746,0.3333,0.65,0.0,1,0
1065,100001065,40,17,3,mortgage,44697.59,8939.52,5769.84,1,0.0,36886.11,60,59406.94,employee,9589.87,0.0,1844.31,0.0,,0.0,1844.31,11434.18,0.031,0.1925,0.3333,0.65,0.0,1,0
1066,100001066,57,0,2,mortgage,13517.29,2703.46,1831.24,1,0.0,12451.11,60,18051.99,retired,4605.61,0.0,622.56,0.0,,0.0,622.56,5228.17,0.0345,0.2896,0.25,0.65,0.0,1,0
1067,100001067,34,13,2,rent,17820.79,3564.16,2363.55,0,4834.45,0.0,60,23748.49,employee,0.0,1826.2,0.0,0.0,,0.0,1826.2,1826.2,0.0769,0.0769,0.3333,0.45,0.0,1,0
1068,100001068,46,26,3,mortgage,41296.3,8259.26,5197.81,1,0.0,0.0,60,54753.37,employee,10536.7,0.0,0.0,0.0,,0.0,0.0,10536.7,0.0,0.1924,0.3333,0.65,0.0,1,0
1069,100001069,56,0,1,rent,8394.66,1678.93,1134.71,0,1749.36,0.0,60,11208.3,retired,0.0,453.07,0.0,0.0,,0.0,453.07,453.07,0.0404,0.0404,0.25,0.45,0.0,1,0
1070,100001070,37,15,1,rent,4567.23,913.45,639.8,0,1350.76,0.0,60,6120.48,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1071,100001071,33,11,2,rent,16760.16,3352.03,2256.89,0,5249.18,0.0,60,22369.08,employee,0.0,2610.41,0.0,0.0,,0.0,2610.41,2610.41,0.1167,0.1167,0.3333,0.45,0.0,1,0
1072,100001072,48,26,2,rent,15634.39,3126.88,1975.2,0,4016.74,11328.62,60,20736.47,employee,0.0,1516.58,566.43,0.0,,0.0,2083.01,2083.01,0.1005,0.1005,0.3333,0.45,0.0,1,0
1073,100001073,47,27,3,mortgage,20894.66,4178.93,2698.68,1,0.0,31286.53,60,27772.27,employee,5184.38,2101.89,1564.33,0.0,,0.0,3666.22,8850.6,0.132,0.3187,0.3333,0.65,0.0,1,0
1074,100001074,54,33,3,mortgage,21838.89,4367.78,2965.02,1,0.0,28210.2,60,29171.68,employee,7339.49,3086.56,1410.51,0.0,,0.0,4497.07,11836.56,0.1542,0.4058,0.3333,0.65,0.0,1,0
1075,100001075,37,13,2,rent,11867.01,2373.4,1591.16,0,3186.5,11017.08,60,15831.57,employee,0.0,0.0,550.85,0.0,,0.0,550.85,550.85,0.0348,0.0348,0.3333,0.45,0.0,1,0
1076,100001076,24,4,3,rent,18725.03,3745.01,2549.13,0,4324.11,0.0,60,25019.17,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1077,100001077,36,13,3,mortgage,36938.73,7387.75,4747.92,1,0.0,19257.18,60,49074.39,employee,9172.03,0.0,962.86,0.0,,0.0,962.86,10134.89,0.0196,0.2065,0.3333,0.65,0.0,1,0
1078,100001078,43,23,2,rent,13979.16,2795.83,1730.18,0,4326.31,13095.95,60,18505.17,employee,0.0,2146.65,654.8,0.0,,0.0,2801.45,2801.45,0.1514,0.1514,0.3333,0.45,0.0,1,0
1079,100001079,28,8,2,mortgage,12310.18,2462.04,1613.45,1,0.0,7737.17,60,16385.67,employee,3410.65,0.0,386.86,0.0,,0.0,386.86,3797.51,0.0236,0.2318,0.3333,0.65,0.0,1,0
1080,100001080,31,11,1,rent,9636.26,1927.25,1340.32,0,2217.0,0.0,60,12903.83,employee,0.0,1597.08,0.0,0.0,,0.0,1597.08,1597.08,0.1238,0.1238,0.3333,0.45,0.0,1,0
1081,100001081,29,5,2,rent,16575.75,3315.15,2201.02,0,5283.6,0.0,60,22091.92,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1082,100001082,47,26,2,mortgage,16247.47,3249.49,2073.81,1,0.0,14693.93,60,21570.77,employee,5427.82,0.0,734.7,0.0,,0.0,734.7,6162.52,0.0341,0.2857,0.3333,0.65,0.0,1,0
1083,100001083,60,36,2,mortgage,15786.55,3157.31,2058.24,1,0.0,0.0,60,21002.1,employee,4858.14,0.0,0.0,0.0,,0.0,0.0,4858.14,0.0,0.2313,0.3333,0.65,0.0,1,0
1084,100001084,50,26,2,mortgage,16865.68,3373.14,2320.27,1,0.0,0.0,60,22559.09,employee,5534.53,2301.7,0.0,0.0,,0.0,2301.7,7836.23,0.102,0.3474,0.3333,0.65,0.0,1,0
1085,100001085,68,0,1,mortgage,9711.71,1942.34,1259.18,1,0.0,12968.64,60,12913.24,retired,2294.77,1053.95,648.43,0.0,,0.0,1702.38,3997.15,0.1318,0.3095,0.25,0.55,0.0,1,0
1086,100001086,48,27,1,rent,10785.08,2157.02,1441.39,0,2808.91,0.0,60,14383.49,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1087,100001087,35,14,1,rent,7742.95,1548.59,1097.41,0,1752.71,0.0,60,10388.95,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1088,100001088,68,0,2,rent,12662.34,2532.47,1704.14,0,3369.78,0.0,60,16898.95,retired,0.0,1162.33,0.0,0.0,,0.0,1162.33,1162.33,0.0688,0.0688,0.25,0.45,0.0,1,0
1089,100001089,27,6,3,rent,35901.45,7180.29,4778.63,0,7947.03,24018.06,60,47860.37,employee,0.0,0.0,1200.9,0.0,,0.0,1200.9,1200.9,0.0251,0.0251,0.3333,0.45,0.0,1,0
1090,100001090,54,33,2,mortgage,17844.97,3568.99,2372.42,1,0.0,0.0,60,23786.38,employee,4644.45,2855.96,0.0,0.0,,0.0,2855.96,7500.41,0.1201,0.3153,0.3333,0.65,0.0,1,0
1091,100001091,35,11,1,rent,7673.67,1534.73,1037.05,0,2142.19,0.0,60,10245.46,employee,0.0,423.7,0.0,0.0,,0.0,423.7,423.7,0.0414,0.0414,0.3333,0.45,0.0,1,0
1092,100001092,65,0,1,rent,8274.32,1654.86,1115.38,0,2027.29,0.0,60,11044.56,retired,0.0,856.03,0.0,0.0,,0.0,856.03,856.03,0.0775,0.0775,0.25,0.45,0.0,1,0
1093,100001093,46,26,3,rent,20247.82,4049.56,2692.17,0,6354.95,0.0,60,26989.56,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1094,100001094,62,0,1,mortgage,6126.06,1225.21,794.72,1,0.0,6543.93,60,8145.99,retired,1516.99,785.58,327.2,0.0,,0.0,1112.78,2629.77,0.1366,0.3228,0.25,0.55,0.0,1,0
1095,100001095,32,8,1,mortgage,7419.32,1483.86,1033.62,1,0.0,0.0,60,9936.81,employee,2089.08,0.0,0.0,0.0,,0.0,0.0,2089.08,0.0,0.2102,0.3333,0.55,0.0,1,0
1096,100001096,44,20,1,mortgage,11128.68,2225.74,1494.54,1,0.0,11866.43,60,14848.95,employee,3563.44,0.0,593.32,0.0,,0.0,593.32,4156.76,0.04,0.2799,0.3333,0.55,0.0,1,0
1097,100001097,34,10,1,rent,11124.39,2224.88,1479.7,0,3377.07,0.0,60,14828.97,employee,0.0,1226.86,0.0,0.0,,0.0,1226.86,1226.86,0.0827,0.0827,0.3333,0.45,0.0,1,0
1098,100001098,31,11,1,rent,8599.73,1719.95,1114.1,0,1843.72,2683.94,60,11433.78,employee,0.0,0.0,134.2,0.0,,0.0,134.2,134.2,0.0117,0.0117,0.3333,0.45,0.0,1,0
1099,100001099,61,0,2,mortgage,13268.23,2653.65,1901.11,1,0.0,11683.33,60,17822.99,retired,3485.85,0.0,584.17,0.0,,0.0,584.17,4070.02,0.0328,0.2284,0.25,0.65,0.0,1,0
1100,100001100,39,18,3,mortgage,41552.44,8310.49,5444.03,1,0.0,0.0,60,55306.95,employee,9477.71,0.0,0.0,0.0,,0.0,0.0,9477.71,0.0,0.1714,0.3333,0.65,0.0,1,0
1101,100001101,38,15,2,rent,16664.96,3332.99,2321.88,0,4343.38,10475.8,60,22319.83,employee,0.0,913.38,523.79,0.0,,0.0,1437.17,1437.17,0.0644,0.0644,0.3333,0.45,0.0,1,0
1102,100001102,39,15,2,rent,11409.86,2281.97,1498.11,0,3381.55,8883.8,60,15189.95,employee,0.0,0.0,444.19,0.0,,0.0,444.19,444.19,0.0292,0.0292,0.3333,0.45,0.0,1,0
1103,100001103,64,0,2,rent,14052.74,2810.55,1945.39,0,3972.66,0.0,60,18808.69,retired,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.45,0.0,1,0
1104,100001104,35,11,3,rent,24419.26,4883.85,3378.39,0,7316.42,11661.86,60,32681.49,employee,0.0,2266.29,583.09,0.0,,0.0,2849.38,2849.38,0.0872,0.0872,0.3333,0.45,0.0,1,0
1105,100001105,27,7,1,rent,5338.4,1067.68,750.18,0,1113.83,3215.32,60,7156.26,employee,0.0,665.94,160.77,0.0,,0.0,826.71,826.71,0.1155,0.1155,0.3333,0.45,0.0,1,0
1106,100001106,65,0,1,mortgage,5831.62,1166.32,781.61,1,0.0,0.0,60,7779.55,retired,1259.15,432.78,0.0,0.0,,0.0,432.78,1691.93,0.0556,0.2175,0.25,0.55,0.0,1,0
1107,100001107,56,34,1,rent,9618.23,1923.65,1224.0,0,2898.03,0.0,60,12765.88,employee,0.0,757.99,0.0,0.0,,0.0,757.99,757.99,0.0594,0.0594,0.3333,0.45,0.0,1,0
1108,100001108,58,0,1,rent,7728.84,1545.77,999.12,0,2173.72,8015.77,60,10273.73,retired,0.0,0.0,400.79,0.0,,0.0,400.79,400.79,0.039,0.039,0.25,0.45,0.0,1,0
1109,100001109,70,0,2,rent,15807.55,3161.51,2129.32,0,3995.83,0.0,60,21098.38,retired,0.0,1566.38,0.0,0.0,,0.0,1566.38,1566.38,0.0742,0.0742,0.25,0.45,0.0,1,0
1110,100001110,66,0,1,mortgage,8005.29,1601.06,1008.82,1,0.0,0.0,60,10615.16,retired,2155.63,998.23,0.0,0.0,,0.0,998.23,3153.86,0.094,0.2971,0.25,0.55,0.0,1,0
1111,100001111,32,12,2,rent,15832.64,3166.53,2007.4,0,3594.68,12166.18,60,21006.56,employee,0.0,0.0,608.31,0.0,,0.0,608.31,608.31,0.029,0.029,0.3333,0.45,0.0,1,0
1112,100001112,57,36,3,mortgage,27545.89,5509.18,3763.0,1,0.0,33215.01,60,36818.07,employee,9407.72,3620.71,1660.75,0.0,,0.0,5281.46,14689.18,0.1434,0.399,0.3333,0.65,0.0,1,0
1113,100001113,28,7,1,rent,4335.94,867.19,568.48,0,848.93,0.0,60,5771.61,employee,0.0,747.84,0.0,0.0,,0.0,747.84,747.84,0.1296,0.1296,0.3333,0.45,0.0,1,0
1114,100001114,29,7,2,rent,18001.21,3600.24,2424.26,0,4570.17,26812.52,60,24025.72,employee,0.0,0.0,1340.63,0.0,,0.0,1340.63,1340.63,0.0558,0.0558,0.3333,0.45,0.0,1,0
1115,100001115,25,4,1,rent,4126.78,825.36,550.33,0,1161.71,3274.55,60,5502.46,employee,0.0,660.44,163.73,0.0,,0.0,824.17,824.17,0.1498,0.1498,0.3333,0.45,0.0,1,0
1116,100001116,32,11,1,mortgage,8486.78,1697.36,1140.8,1,0.0,0.0,60,11324.93,employee,2375.95,0.0,0.0,0.0,,0.0,0.0,2375.95,0.0,0.2098,0.3333,0.55,0.0,1,0
1117,100001117,32,11,1,rent,10554.24,2110.85,1446.62,0,2661.5,0.0,60,14111.72,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1118,100001118,61,41,3,mortgage,23659.71,4731.94,3277.57,1,0.0,7552.44,60,31669.23,employee,5636.38,2330.64,377.62,0.0,,0.0,2708.26,8344.64,0.0855,0.2635,0.3333,0.65,0.0,1,0
1119,100001119,55,33,2,rent,16737.49,3347.5,2161.0,0,3274.29,19201.35,60,22245.99,employee,0.0,1879.72,960.07,0.0,,0.0,2839.79,2839.79,0.1277,0.1277,0.3333,0.45,0.0,1,0
1120,100001120,57,0,3,mortgage,18792.56,3758.51,2654.93,1,0.0,10334.68,60,25206.0,retired,5952.27,2712.9,516.73,0.0,,0.0,3229.63,9181.9,0.1281,0.3643,0.25,0.65,0.0,1,0
1121,100001121,43,20,3,rent,42912.79,8582.56,5660.5,0,9975.42,0.0,60,57155.85,employee,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333,0.45,0.0,1,0
1122,100001122,33,12,1,rent,6042.34,1208.47,784.11,0,1440.71,4117.7,60,8034.92,employee,0.0,1037.19,205.89,0.0,,0.0,1243.08,1243.08,0.1547,0.1547,0.3333,0.45,0.0,1,0
1123,100001123,49,25,1,rent,6559.84,1311.97,916.35,0,1822.96,3603.63,60,8788.17,employee,0.0,1069.52,180.18,0.0,,0.0,1249.7,1249.7,0.1422,0.1422,0.3333,0.45,0.0,1,0
1124,100001124,60,0,2,mortgage,17853.8,3570.76,2521.13,1,0.0,0.0,60,23945.69,retired,5912.81,1326.0,0.0,0.0,,0.0,1326.0,7238.81,0.0554,0.3023,0.25,0.65,0.0,1,0
1125,100001125,36,15,1,rent,7948.08,1589.62,1110.95,0,2546.62,0.0,60,10648.65,employee,0.0,821.59,0.0,0.0,,0.0,821.59,821.59,0.0772,0.0772,0.3333,0.45,0.0,1,0
1126,100001126,59,0,1,mortgage,10769.83,2153.97,1406.62,1,0.0,0.0,60,14330.42,retired,2589.61,1571.6,0.0,0.0,,0.0,1571.6,4161.21,0.1097,0.2904,0.25,0.55,0.0,1,0
1127,100001127,61,0,1,mortgage,4863.6,972.72,666.2,1,0.0,2044.09,60,6502.52,retired,1658.61,0.0,102.2,0.0,,0.0,102.2,1760.81,0.0157,0.2708,0.25,0.55,0.0,1,0
1128,100001128,53,31,2,mortgage,13105.49,2621.1,1804.41,1,0.0,0.0,60,17531.0,employee,3138.89,1009.54,0.0,0.0,,0.0,1009.54,4148.43,0.0576,0.2366,0.3333,0.65,0.0,1,0
1129,100001129,41,19,3,rent,32917.04,6583.41,4284.84,0,7336.96,47168.95,60,43785.3,employee,0.0,0.0,2358.45,0.0,,0.0,2358.45,2358.45,0.0539,0.0539,0.3333,0.45,0.0,1,0
1130,100001130,60,39,2,mortgage,13477.79,2695.56,1774.22,1,0.0,13980.19,60,17947.56,employee,4214.01,1596.6,699.01,0.0,,0.0,2295.61,6509.62,0.1279,0.3627,0.3333,0.65,0.0,1,0
1131,100001131,64,0,1,mortgage,10577.2,2115.44,1513.52,1,0.0,0.0,60,14206.17,retired,3170.4,1525.0,0.0,0.0,,0.0,1525.0,4695.4,0.1073,0.3305,0.25,0.55,0.0,1,0
