accountNumber,ds,y,creditLimit,currentBalance,availableMoney,n_transactions
841639050,2016-12,-6.27,7500,804.9,6695.1,1
843901379,2016-02,-933.71,20000,0.0,20000.0,1
843901379,2016-03,-3.17,20000,0.0,20000.0,1
843901379,2016-04,-365.33,20000,250.73,19749.27,3
843901379,2016-05,-689.48,20000,678.5,19321.5,4
843901379,2016-08,-14.15,20000,0.0,20000.0,1
843901379,2016-09,-116.31,20000,0.0,20000.0,1
843901379,2016-10,-8.14,20000,0.0,20000.0,1
843901379,2016-11,-211.15,20000,0.0,20000.0,1
847747776,2016-01,-1138.84,5000,1014.69,3985.31,9
847747776,2016-02,-2886.67,5000,3194.58,1805.42,10
847747776,2016-03,-845.53,5000,2159.74,2840.26,9
847747776,2016-04,-823.53,5000,2963.14,2036.86,8
847747776,2016-05,-2386.81,5000,2854.12,2145.88,11
847747776,2016-06,-1151.02,5000,3982.83,1017.17,10
847747776,2016-07,-2018.35,5000,2331.72,2668.28,12
847747776,2016-08,-2369.68,5000,4499.72,500.28,14
847747776,2016-09,-2615.96,5000,3450.3,1549.7,15
847747776,2016-10,-1566.18,5000,946.08,4053.92,8
847747776,2016-11,-494.73,5000,1389.43,3610.57,6
847747776,2016-12,-789.71,5000,2142.52,2857.48,9
850551932,2016-01,-162.98000000000002,2500,119.19,2380.81,5
850551932,2016-02,-1016.36,2500,990.49,1509.51,7
850551932,2016-03,-472.69,2500,104.11,2395.89,3
850551932,2016-04,-563.43,2500,0.0,2500.0,1
850551932,2016-05,-206.68,2500,180.74,2319.26,5
850551932,2016-06,-3.85,2500,0.0,2500.0,1
850551932,2016-07,-783.1400000000001,2500,366.83,2133.17,3
850551932,2016-08,-696.5799999999999,2500,168.56,2331.44,5
850551932,2016-09,-1365.4900000000002,2500,1027.48,1472.52,5
850551932,2016-10,-668.06,2500,655.74,1844.26,8
850551932,2016-11,-25.240000000000002,2500,3.85,2496.15,2
850551932,2016-12,-1344.74,2500,892.65,1607.35,7
853145092,2016-01,-1139.6,10000,763.99,9236.01,3
853145092,2016-02,-592.6800000000001,10000,20.59,9979.41,2
853145092,2016-03,-375.85,10000,0.0,10000.0,1
853145092,2016-04,-264.90999999999997,10000,201.53,9798.47,6
853145092,2016-05,-1357.6399999999999,10000,627.22,9372.78,5
853145092,2016-06,-1292.39,10000,633.07,9366.93,4
853145092,2016-07,-319.75,10000,250.08,9749.92,4
853145092,2016-08,-1232.22,10000,978.68,9021.32,4
853145092,2016-09,-788.0200000000001,10000,606.43,9393.57,6
853145092,2016-10,-930.1899999999999,10000,630.6,9369.4,4
853145092,2016-11,-630.81,10000,598.32,9401.68,5
853145092,2016-12,-168.98000000000002,10000,108.46,9891.54,3
855816789,2016-01,-910.14,10000,756.76,9243.24,6
855816789,2016-02,-50.699999999999996,10000,38.25,9961.75,3
855816789,2016-03,-1315.55,10000,1296.51,8703.49,9
855816789,2016-04,-226.69,10000,102.86,9897.14,3
855816789,2016-05,-1075.17,10000,464.01,9535.99,5
855816789,2016-06,-579.9,10000,547.82,9452.18,5
855816789,2016-07,-384.1,10000,354.33,9645.67,5
855816789,2016-08,-681.5600000000001,10000,657.55,9342.45,6
855816789,2016-09,-42.16,10000,0.0,10000.0,1
855816789,2016-10,-865.46,10000,825.11,9174.89,6
855816789,2016-11,-326.58,10000,162.82,9837.18,5
855816789,2016-12,-503.97,10000,463.62,9536.38,5
857363964,2016-01,-4810.62,500,310.15,189.85,40
857363964,2016-02,-6714.77,500,461.91,38.09,36
857363964,2016-03,-4211.72,500,352.84,147.16,39
857363964,2016-04,-6625.5599999999995,500,339.86,160.14,41
857363964,2016-05,-4963.0599999999995,500,79.4,420.6,40
857363964,2016-06,-6534.76,500,333.93,166.07,36
857363964,2016-07,-7012.37,500,81.66,418.34,49
857363964,2016-08,-6491.97,500,352.82,147.18,38
857363964,2016-09,-3935.9700000000003,500,60.1,439.9,35
857363964,2016-10,-5846.4800000000005,500,111.16,388.84,49
857363964,2016-11,-4335.54,500,175.78,324.22,46
857363964,2016-12,-5225.93,500,392.56,107.44,38
860605259,2016-01,-299.44,7500,249.73,7250.27,2
860605259,2016-02,-822.36,7500,704.06,6795.94,3
860605259,2016-04,-480.0799999999999,7500,1524.48,5975.52,3
860605259,2016-05,-177.13,7500,1526.88,5973.12,1
860605259,2016-06,-202.95,7500,1679.01,5820.99,1
860605259,2016-07,-425.53,7500,2036.92,5463.08,3
860605259,2016-08,-37.52,7500,2257.49,5242.51,1
860605259,2016-09,-42.01,7500,2270.01,5229.99,1
860605259,2016-10,-1301.0,7500,3281.66,4218.34,4
860605259,2016-11,-595.78,7500,4155.49,3344.51,3
860605259,2016-12,-512.24,7500,4641.91,2858.09,2
863174657,2016-01,-1600.74,2500,1586.44,913.56,8
863174657,2016-02,-738.5899999999999,2500,247.88,2252.12,6
863174657,2016-03,-457.87,2500,454.67,2045.33,6
863174657,2016-04,-810.89,2500,654.74,1845.26,8
863174657,2016-05,-415.86,2500,395.34,2104.66,7
863174657,2016-06,-613.1,2500,530.3,1969.7,6
863174657,2016-07,-1270.9099999999999,2500,1123.37,1376.63,9
863174657,2016-08,-991.0600000000001,2500,921.11,1578.89,10
863174657,2016-09,-657.82,2500,11.88,2488.12,4
863174657,2016-10,-1128.11,2500,926.17,1573.83,9
863174657,2016-11,-1052.1399999999999,2500,886.67,1613.33,9
863174657,2016-12,-1805.0,2500,1502.28,997.72,13
863358589,2016-01,-4545.63,2500,2127.54,372.46,34
863358589,2016-02,-4698.389999999999,2500,1922.31,577.69,38
863358589,2016-03,-5855.66,2500,2293.02,206.98,44
863358589,2016-04,-5232.93,2500,2219.84,280.16,38
863358589,2016-05,-6405.44,2500,2034.5,465.5,46
863358589,2016-06,-5856.44,2500,1621.18,878.82,34
863358589,2016-07,-7033.33,2500,2345.07,154.93,47
863358589,2016-08,-4973.2,2500,1981.32,518.68,42
863358589,2016-09,-3619.0,2500,1452.18,1047.82,33
863358589,2016-10,-5526.47,2500,1872.55,627.45,41
863358589,2016-11,-3408.07,2500,1449.79,1050.21,32
863358589,2016-12,-4921.11,2500,1346.76,1153.24,36
863456981,2016-01,-2362.12,10000,2314.23,7685.77,27
863456981,2016-02,-5059.81,10000,7278.81,2721.19,36
863456981,2016-03,-5433.37,10000,2065.24,7934.76,35
863456981,2016-04,-4450.54,10000,6836.83,3163.17,33
863456981,2016-05,-4758.24,10000,7769.02,2230.98,33
863456981,2016-06,-5361.8,10000,6023.01,3976.99,40
863456981,2016-07,-5530.04,10000,3282.82,6717.18,38
863456981,2016-08,-3314.0,10000,6855.32,3144.68,25
863456981,2016-09,-5716.65,10000,9164.07,835.93,33
863456981,2016-10,-5685.6900000000005,10000,8222.25,1777.75,30
863456981,2016-11,-2847.77,10000,3432.59,6567.41,24
863456981,2016-12,-3563.87,10000,7018.47,2981.53,24
867311004,2016-01,-207.65,1000,136.97,863.03,3
867311004,2016-02,-148.71,1000,140.0,860.0,2
867311004,2016-03,-60.81,1000,52.1,947.9,2
867311004,2016-04,-222.86,1000,214.15,785.85,3
867311004,2016-05,-697.21,1000,561.94,438.06,5
867311004,2016-06,-642.23,1000,633.52,366.48,2
867311004,2016-07,-344.62,1000,335.91,664.09,5
867311004,2016-08,-8.71,1000,0.0,1000.0,1
867311004,2016-09,-632.09,1000,623.38,376.62,5
867311004,2016-10,-126.39000000000001,1000,117.68,882.32,2
867311004,2016-11,-8.71,1000,0.0,1000.0,1
867311004,2016-12,-41.65,1000,32.94,967.06,2
869071202,2016-01,-358.95,500,5.57,494.43,3
869071202,2016-02,-464.04,500,171.96,328.04,4
869071202,2016-03,-26.759999999999998,500,186.18,313.82,2
869071202,2016-04,-210.86,500,187.94,312.06,2
869071202,2016-05,-4.65,500,369.15,130.85,1
869071202,2016-06,-37.629999999999995,500,353.45,146.55,2
869071202,2016-07,-4.65,500,361.43,138.57,1
869071202,2016-08,-4.65,500,341.08,158.92,1
869071202,2016-09,-70.72,500,386.8,113.2,3
869071202,2016-10,-1222.83,500,622.79,-122.79,4
869071202,2016-11,-4.65,500,601.49,-101.49,1
869071202,2016-12,-4.65,500,452.69,47.31,1
869838014,2016-01,-6961.95,15000,6903.61,8096.39,48
869838014,2016-02,-7129.77,15000,13834.47,1165.53,41
869838014,2016-03,-5454.59,15000,9794.74,5205.26,42
869838014,2016-04,-7924.46,15000,11516.75,3483.25,47
869838014,2016-05,-4322.78,15000,6187.73,8812.27,21
869838014,2016-06,-5209.64,15000,11708.65,3291.35,43
869838014,2016-07,-6005.37,15000,9455.49,5544.51,48
869838014,2016-08,-4021.05,15000,13464.48,1535.52,39
869838014,2016-09,-7253.24,15000,10509.58,4490.42,46
869838014,2016-10,-2911.25,15000,13232.84,1767.16,35
869838014,2016-11,-5465.37,15000,7217.43,7782.57,43
869838014,2016-12,-4399.56,15000,11362.8,3637.2,39
872639909,2016-01,-43.83,5000,29.9,4970.1,2
872639909,2016-02,-473.38,5000,18.83,4981.17,1
872639909,2016-03,-1165.92,5000,1475.29,3524.71,7
872639909,2016-04,-892.04,5000,2311.45,2688.55,8
872639909,2016-05,-189.84,5000,2598.82,2401.18,2
872639909,2016-06,-525.34,5000,2735.36,2264.64,2
872639909,2016-07,-475.96,5000,3261.85,1738.15,4
872639909,2016-08,-219.86,5000,3744.76,1255.24,5
872639909,2016-09,-958.68,5000,4740.66,259.34,9
872639909,2016-10,-491.17999999999995,5000,1625.02,3374.98,6
872639909,2016-11,-226.0,5000,1740.15,3259.85,4
872639909,2016-12,-638.36,5000,2424.73,2575.27,8
874695384,2016-01,-533.24,2500,515.84,1984.16,3
874695384,2016-02,-364.87,2500,198.29,2301.71,4
874695384,2016-03,-743.51,2500,154.22,2345.78,4
874695384,2016-04,-1152.0700000000002,2500,1278.87,1221.13,7
874695384,2016-05,-515.91,2500,197.68,2302.32,6
874695384,2016-06,-245.25,2500,156.91,2343.09,4
874695384,2016-07,-1270.49,2500,1090.96,1409.04,5
874695384,2016-08,-723.34,2500,418.01,2081.99,6
874695384,2016-09,-598.08,2500,684.67,1815.33,6
874695384,2016-10,-829.95,2500,506.42,1993.58,6
874695384,2016-11,-460.91999999999996,2500,193.14,2306.86,5
874695384,2016-12,-1222.8999999999999,2500,1170.07,1329.93,6
874785184,2016-03,-246.35,10000,0.0,10000.0,1
874785184,2016-11,-20.57,10000,221.35,9778.65,1
874785184,2016-12,-20.57,10000,216.92,9783.08,1
874805496,2016-02,-90.76,2500,0.0,2500.0,1
874805496,2016-03,-487.42999999999995,2500,142.29,2357.71,2
874805496,2016-06,-49.39,2500,14.13,2485.87,2
874805496,2016-08,-9.83,2500,0.0,2500.0,1
874805496,2016-09,-269.72999999999996,2500,9.83,2490.17,2
874805496,2016-10,-21.880000000000003,2500,16.11,2483.89,3
874805496,2016-11,-9.83,2500,0.0,2500.0,1
874805496,2016-12,-9.83,2500,0.0,2500.0,1
878295595,2016-01,-40.13,5000,0.0,5000.0,1
878295595,2016-02,-190.76,5000,64.04,4935.96,3
878295595,2016-03,-317.19,5000,146.98,4853.02,3
878295595,2016-04,-477.37,5000,369.89,4630.11,2
878295595,2016-05,-341.48,5000,215.06,4784.94,3
878295595,2016-06,-34.370000000000005,5000,30.92,4969.08,2
878295595,2016-07,-508.20000000000005,5000,381.42,4618.58,8
878295595,2016-08,-352.27,5000,0.0,5000.0,1
878295595,2016-09,-516.67,5000,488.22,4511.78,4
878295595,2016-10,-121.52000000000001,5000,53.46,4946.54,2
878295595,2016-11,-163.22,5000,0.0,5000.0,1
878295595,2016-12,-699.62,5000,687.24,4312.76,6
880408728,2016-04,-188.77999999999997,2500,19.58,2480.42,2
880408728,2016-05,-19.58,2500,163.78,2336.22,1
880408728,2016-06,-533.8,2500,593.06,1906.94,6
880408728,2016-07,-19.58,2500,667.16,1832.84,1
880408728,2016-08,-82.53,2500,681.32,1818.68,2
880408728,2016-09,-19.58,2500,719.27,1780.73,1
880408728,2016-10,-174.81,2500,769.13,1730.87,3
880408728,2016-11,-579.58,2500,1381.27,1118.73,6
880408728,2016-12,-19.58,2500,1418.24,1081.76,1
880531405,2016-01,-107.26,500,0.0,500.0,1
880531405,2016-02,-504.51,500,326.92,173.08,2
880531405,2016-03,-598.15,500,451.77,48.23,2
880531405,2016-06,-105.88,500,453.25,46.75,2
880531405,2016-07,-281.11,500,288.1,211.9,4
880531405,2016-08,-269.43,500,366.14,133.86,2
880531405,2016-09,-316.21000000000004,500,295.42,204.58,3
880531405,2016-10,-7.35,500,427.42,72.58,1
880531405,2016-11,-7.35,500,409.77,90.23,1
880531405,2016-12,-184.10999999999999,500,399.47,100.53,2
883303510,2016-01,-116.08,500,90.2,409.8,2
883303510,2016-02,-49.23,500,91.08,408.92,1
883303510,2016-04,-957.49,500,22.64,477.36,5
883303510,2016-05,-951.04,500,172.45,327.55,6
883303510,2016-07,-1110.19,500,539.7,-39.7,3
883303510,2016-08,-171.4,500,70.53,429.47,2
883303510,2016-09,-310.13,500,267.52,232.48,2
883303510,2016-11,-38.09,500,431.53,68.47,1
883303510,2016-12,-98.9,500,406.53,93.47,2
884087886,2016-05,-3.31,15000,0.0,15000.0,1
884087886,2016-06,-12.97,15000,3.31,14996.69,2
884087886,2016-07,-12.97,15000,3.31,14996.69,2
884087886,2016-08,-12.97,15000,3.31,14996.69,2
884087886,2016-09,-12.97,15000,3.31,14996.69,2
884087886,2016-10,-12.97,15000,3.31,14996.69,2
884087886,2016-11,-12.97,15000,3.31,14996.69,2
884087886,2016-12,-12.97,15000,3.31,14996.69,2
887023475,2016-07,-37.19,5000,20.56,4979.44,2
888097952,2016-03,-119.42,20000,115.64,19884.36,2
888097952,2016-04,-3.78,20000,94.42,19905.58,1
888097952,2016-05,-3.78,20000,73.2,19926.8,1
888097952,2016-06,-3.78,20000,51.98,19948.02,1
888097952,2016-07,-81.24000000000001,20000,86.18,19913.82,4
888097952,2016-08,-60.03,20000,121.21,19878.79,3
888097952,2016-09,-62.550000000000004,20000,158.76,19841.24,3
888097952,2016-10,-127.11999999999999,20000,282.92,19717.08,4
888097952,2016-11,-55.42,20000,313.34,19686.66,3
888097952,2016-12,-56.01,20000,344.35,19655.65,3
889406316,2016-01,-460.62,5000,0.0,5000.0,1
889406316,2016-02,-338.32,5000,288.11,4711.89,2
889406316,2016-03,-889.6999999999999,5000,750.7,4249.3,3
889406316,2016-04,-6.04,5000,3.02,4996.98,2
889406316,2016-07,-36.14,5000,0.0,5000.0,1
889406316,2016-08,-161.97000000000003,5000,155.86,4844.14,2
889406316,2016-09,-6.11,5000,0.0,5000.0,1
889406316,2016-10,-913.28,5000,391.38,4608.62,4
889406316,2016-11,-1807.1499999999999,5000,1759.53,3240.47,5
889406316,2016-12,-46.12,5000,6.11,4993.89,2
890187637,2016-02,-572.34,7500,240.9,7259.1,3
890187637,2016-03,-114.94,7500,547.34,6952.66,1
890187637,2016-04,-246.95,7500,637.28,6862.72,1
890187637,2016-06,-15.97,7500,859.23,6640.77,1
890187637,2016-07,-376.65,7500,917.53,6582.47,3
890187637,2016-10,-45.4,7500,1201.85,6298.15,1
890187637,2016-11,-43.63,7500,1264.27,6235.73,2
890187637,2016-12,-21.49,7500,1240.88,6259.12,1
893468720,2016-01,-1274.89,7500,1100.19,6399.81,9
893468720,2016-02,-814.34,7500,1885.49,5614.51,7
893468720,2016-03,-887.74,7500,2900.35,4599.65,9
893468720,2016-04,-275.69,7500,3146.27,4353.73,8
893468720,2016-05,-524.3199999999999,7500,3644.13,3855.87,9
893468720,2016-06,-640.99,7500,4266.35,3233.65,9
893468720,2016-07,-832.54,7500,5043.25,2456.75,11
893468720,2016-08,-1668.51,7500,6539.02,960.98,13
893468720,2016-09,-660.47,7500,2724.81,4775.19,8
893468720,2016-10,-993.52,7500,3639.26,3860.74,11
893468720,2016-11,-1521.27,7500,5097.51,2402.49,9
893468720,2016-12,-173.82,7500,5338.43,2161.57,5
894468491,2016-01,-607.82,15000,6.63,14993.37,2
894468491,2016-04,-238.94,15000,582.82,14417.18,1
894468491,2016-06,-144.26,15000,796.76,14203.24,1
894468491,2016-07,-80.54,15000,916.02,14083.98,1
894468491,2016-09,-478.65,15000,1063.06,13936.94,2
894468491,2016-10,-19.52,15000,1425.21,13574.79,3
894468491,2016-11,-19.52,15000,1419.73,13580.27,1
894468491,2016-12,-19.52,15000,1414.25,13585.75,1
897444447,2016-01,-356.03,7500,201.05,7298.95,3
897444447,2016-02,-1036.51,7500,724.65,6775.35,6
897444447,2016-03,-1542.32,7500,1410.2,6089.8,9
897444447,2016-04,-859.1800000000001,7500,760.72,6739.28,5
897444447,2016-05,-521.7,7500,476.86,7023.14,5
897444447,2016-06,-457.96000000000004,7500,421.54,7078.46,9
897444447,2016-07,-838.63,7500,804.85,6695.15,7
897444447,2016-08,-532.2900000000001,7500,504.92,6995.08,8
897444447,2016-09,-148.3,7500,13.47,7486.53,2
897444447,2016-10,-1007.06,7500,846.8,6653.2,10
897444447,2016-11,-273.59000000000003,7500,211.59,7288.41,4
897444447,2016-12,-1073.56,7500,1068.93,6431.07,6
897492259,2016-01,-914.4300000000001,15000,905.2,14094.8,7
897492259,2016-02,-621.6899999999999,15000,599.84,14400.16,7
897492259,2016-03,-1323.49,15000,1298.39,13701.61,11
897492259,2016-04,-2531.73,15000,2421.58,12578.42,8
897492259,2016-05,-446.93,15000,444.9,14555.1,5
897492259,2016-06,-948.86,15000,912.03,14087.97,8
897492259,2016-07,-742.57,15000,594.76,14405.24,6
897492259,2016-08,-266.55,15000,242.85,14757.15,5
897492259,2016-09,-2317.4100000000003,15000,2383.77,12616.23,13
897492259,2016-10,-1809.17,15000,1730.65,13269.35,8
897492259,2016-11,-707.4300000000001,15000,618.9,14381.1,7
897492259,2016-12,-554.01,15000,471.04,14528.96,9
897665697,2016-02,-165.68,2500,101.56,2398.44,3
897665697,2016-03,-200.58,2500,268.92,2231.08,3
897665697,2016-04,-156.06,2500,392.78,2107.22,3
897665697,2016-05,-168.71,2500,536.81,1963.19,3
897665697,2016-06,-143.44,2500,670.35,1829.65,3
897665697,2016-07,-140.64000000000001,2500,785.99,1714.01,3
897665697,2016-08,-210.09,2500,972.81,1527.19,5
897665697,2016-09,-378.48,2500,1319.59,1180.41,6
897665697,2016-10,-169.12,2500,1459.03,1040.97,4
897665697,2016-11,-144.52,2500,1588.2,911.8,4
897665697,2016-12,-188.65,2500,1738.64,761.36,5
898887991,2016-01,-1109.33,2500,821.76,1678.24,5
898887991,2016-02,-539.18,2500,531.77,1968.23,5
898887991,2016-03,-85.03,2500,0.0,2500.0,1
898887991,2016-04,-407.29999999999995,2500,354.71,2145.29,4
898887991,2016-05,-1532.5800000000002,2500,1481.58,1018.42,5
898887991,2016-06,-648.34,2500,592.71,1907.29,3
898887991,2016-07,-138.3,2500,87.3,2412.7,4
898887991,2016-08,-533.0,2500,300.71,2199.29,7
898887991,2016-09,-186.21,2500,122.25,2377.75,3
898887991,2016-10,-165.03,2500,160.18,2339.82,5
898887991,2016-11,-276.37,2500,253.66,2246.34,4
898887991,2016-12,-195.39,2500,144.39,2355.61,3
900317177,2016-02,-1026.03,2500,961.54,1538.46,8
900317177,2016-03,-1029.56,2500,1878.81,621.19,5
900317177,2016-04,-443.65000000000003,2500,2049.45,450.55,2
900317177,2016-05,-746.14,2500,1068.42,1431.58,5
900317177,2016-06,-1283.77,2500,2298.22,201.78,3
900317177,2016-07,-454.59000000000003,2500,581.69,1918.31,7
900317177,2016-08,-416.62,2500,973.31,1526.69,5
900317177,2016-09,-796.6,2500,1744.91,755.09,6
900317177,2016-10,-783.64,2500,2214.25,285.75,6
900317177,2016-11,-332.7,2500,2355.44,144.56,4
900317177,2016-12,-695.7900000000001,2500,650.46,1849.54,8
912643787,2016-03,-56.4,250,0.0,250.0,1
912643787,2016-04,-166.05,250,112.72,137.28,3
912643787,2016-05,-112.44999999999999,250,59.12,190.88,2
912643787,2016-06,-106.66,250,53.33,196.67,2
912643787,2016-07,-315.34000000000003,250,141.45,108.55,4
912643787,2016-08,-106.66,250,53.33,196.67,2
912643787,2016-09,-185.83,250,168.17,81.83,5
912643787,2016-10,-189.6,250,136.27,113.73,4
912643787,2016-11,-124.32,250,70.99,179.01,3
912643787,2016-12,-125.76,250,72.43,177.57,3
918135177,2016-01,-3230.77,15000,2748.97,12251.03,17
918135177,2016-02,-7544.98,15000,7537.75,7462.25,40
918135177,2016-03,-2547.04,15000,2373.83,12626.17,15
918135177,2016-04,-4036.22,15000,3697.26,11302.74,26
918135177,2016-05,-5131.18,15000,4903.49,10096.51,36
918135177,2016-06,-3268.35,15000,2996.32,12003.68,28
918135177,2016-07,-3709.67,15000,3680.54,11319.46,24
918135177,2016-08,-2948.29,15000,2999.21,12000.79,26
918135177,2016-09,-1712.2,15000,1579.57,13420.43,13
918135177,2016-10,-3814.51,15000,3589.19,11410.81,23
918135177,2016-11,-3457.69,15000,3231.6,11768.4,21
918135177,2016-12,-2854.01,15000,2730.38,12269.62,25
922098377,2016-02,-316.87,7500,0.0,7500.0,1
922098377,2016-04,-164.94,7500,291.87,7208.13,1
922098377,2016-07,-125.71,7500,431.81,7068.19,1
922098377,2016-09,-69.8,7500,532.52,6967.48,1
922098377,2016-10,-288.36,7500,577.32,6922.68,1
922098377,2016-11,-342.74,7500,840.68,6659.32,1
922172247,2016-04,-8.4,15000,0.0,15000.0,1
922172247,2016-05,-129.4,15000,68.9,14931.1,3
922172247,2016-06,-140.57,15000,184.47,14815.53,3
922172247,2016-07,-129.4,15000,288.87,14711.13,3
922172247,2016-08,-137.06,15000,400.93,14599.07,4
922172247,2016-09,-137.7,15000,513.63,14486.37,4
922172247,2016-10,-137.7,15000,678.53,14321.47,4
922172247,2016-11,-1373.25,15000,1273.33,13726.67,7
922172247,2016-12,-137.7,15000,2087.28,12912.72,4
922209733,2016-01,-192.75,2500,0.0,2500.0,1
922209733,2016-02,-143.05,2500,167.75,2332.25,1
922209733,2016-03,-89.15,2500,285.8,2214.2,1
922209733,2016-05,-59.9,2500,349.95,2150.05,1
922209733,2016-06,-524.69,2500,592.28,1907.72,3
922209733,2016-07,-718.14,2500,1499.26,1000.74,4
922209733,2016-08,-51.94,2500,1577.68,922.32,1
922209733,2016-09,-202.9,2500,1761.06,738.94,2
922209733,2016-10,-285.95,2500,2022.01,477.99,6
922209733,2016-11,-279.93,2500,2276.94,223.06,5
922209733,2016-12,-185.84,2500,381.33,2118.67,4
924729945,2016-01,-313.03,50000,81.66,49918.34,2
924729945,2016-02,-365.84,50000,0.0,50000.0,1
924729945,2016-04,-293.54,50000,0.0,50000.0,1
924729945,2016-05,-193.17000000000002,50000,138.22,49861.78,2
924729945,2016-07,-347.32,50000,73.38,49926.62,2
924729945,2016-10,0.0,50000,168.57,49831.43,2
924729945,2016-11,-126.45,50000,0.0,50000.0,1
924729945,2016-12,-476.39,50000,0.0,50000.0,1
928422924,2016-01,-872.2,15000,449.65,14550.35,3
928422924,2016-02,-172.07,15000,847.2,14152.8,1
928422924,2016-03,-247.02999999999997,15000,1188.44,13811.56,2
928422924,2016-04,-176.97,15000,1354.28,13645.72,3
928422924,2016-05,-140.94,15000,1461.49,13538.51,2
928422924,2016-07,-114.26,15000,1484.21,13515.79,1
928422924,2016-09,-1150.1799999999998,15000,2359.63,12640.37,5
928422924,2016-11,-501.57,15000,3048.96,11951.04,4
928422924,2016-12,-252.67000000000002,15000,3304.05,11695.95,2
928892627,2016-01,-137.03,7500,0.0,7500.0,1
928892627,2016-03,-75.46,7500,112.03,7387.97,1
928892627,2016-04,-141.84,7500,162.49,7337.51,1
928892627,2016-05,-268.35,7500,440.39,7059.61,2
928892627,2016-06,-741.1,7500,935.47,6564.53,2
928892627,2016-08,-6.7,7500,1238.78,6261.22,1
928892627,2016-09,-6.7,7500,1220.48,6279.52,1
928892627,2016-10,-46.96,7500,1242.44,6257.56,2
928892627,2016-11,-63.89,7500,1281.33,6218.67,2
928892627,2016-12,-777.7800000000001,7500,2034.11,5465.89,3
932487030,2016-05,-115.35,15000,72.46,14927.54,2
